,video,method,scenario,name,value
5700,90,lee,fixed,ssim,7
5701,90,lee,removal,ssim,5
5702,90,lee,synth,ssim,0
5703,90,lee,fixed,lpips,8
5704,90,lee,removal,lpips,1
5705,90,lee,synth,lpips,6
5706,90,huang,fixed,psnr,0
5707,90,huang,removal,psnr,1
5708,90,huang,synth,psnr,7
5709,90,huang,fixed,ssim,1
5710,90,huang,removal,ssim,4
5711,90,huang,synth,ssim,7
5712,90,huang,fixed,lpips,9
5713,90,huang,removal,lpips,2
5714,90,huang,synth,lpips,1
5715,90,oh,fixed,psnr,5
5716,90,oh,removal,psnr,4
5717,90,oh,synth,psnr,2
5718,90,oh,fixed,ssim,8
5719,90,oh,removal,ssim,7
5720,90,oh,synth,ssim,8
5721,90,oh,fixed,lpips,9
5722,90,oh,removal,lpips,7
5723,90,oh,synth,lpips,6
5724,90,ours,fixed,psnr,2
5725,90,ours,removal,psnr,4
5726,90,ours,synth,psnr,1
5727,90,ours,fixed,ssim,0
5728,90,ours,removal,ssim,5
5729,90,ours,synth,ssim,7
5730,90,ours,fixed,lpips,7
5731,90,ours,removal,lpips,8
5732,90,ours,synth,lpips,9
5733,91,kim,fixed,psnr,9
5734,91,kim,removal,psnr,2
5735,91,kim,synth,psnr,5
5736,91,kim,fixed,ssim,7
5737,91,kim,removal,ssim,3
5738,91,kim,synth,ssim,8
5739,91,kim,fixed,lpips,8
5740,91,kim,removal,lpips,9
5741,91,kim,synth,lpips,5
5742,91,newson,fixed,psnr,7
5743,91,newson,removal,psnr,6
5744,91,newson,synth,psnr,6
5745,91,newson,fixed,ssim,7
5746,91,newson,removal,ssim,3
5747,91,newson,synth,ssim,0
5748,91,newson,fixed,lpips,5
5749,91,newson,removal,lpips,0
5750,91,newson,synth,lpips,7
5751,91,xu,fixed,psnr,1
5752,91,xu,removal,psnr,0
5753,91,xu,synth,psnr,4
5754,91,xu,fixed,ssim,0
5755,91,xu,removal,ssim,5
5756,91,xu,synth,ssim,8
5757,91,xu,fixed,lpips,6
5758,91,xu,removal,lpips,2
5759,91,xu,synth,lpips,2
5760,91,lee,fixed,psnr,5
5761,91,lee,removal,psnr,4
5762,91,lee,synth,psnr,7
5763,91,lee,fixed,ssim,7
5764,91,lee,removal,ssim,4
5765,91,lee,synth,ssim,0
5766,91,lee,fixed,lpips,6
5767,91,lee,removal,lpips,8
5768,91,lee,synth,lpips,7
5769,91,huang,fixed,psnr,8
5770,91,huang,removal,psnr,3
5771,91,huang,synth,psnr,5
5772,91,huang,fixed,ssim,0
5773,91,huang,removal,ssim,7
5774,91,huang,synth,ssim,1
5775,91,huang,fixed,lpips,9
5776,91,huang,removal,lpips,2
5777,91,huang,synth,lpips,5
5778,91,oh,fixed,psnr,2
5779,91,oh,removal,psnr,6
5780,91,oh,synth,psnr,0
5781,91,oh,fixed,ssim,7
5782,91,oh,removal,ssim,0
5783,91,oh,synth,ssim,2
5784,91,oh,fixed,lpips,3
5785,91,oh,removal,lpips,6
5786,91,oh,synth,lpips,7
5787,91,ours,fixed,psnr,0
5788,91,ours,removal,psnr,1
5789,91,ours,synth,psnr,1
5790,91,ours,fixed,ssim,1
5791,91,ours,removal,ssim,2
5792,91,ours,synth,ssim,1
5793,91,ours,fixed,lpips,5
5794,91,ours,removal,lpips,8
5795,91,ours,synth,lpips,6
5796,92,kim,fixed,psnr,4
5797,92,kim,removal,psnr,8
5798,92,kim,synth,psnr,4
5799,92,kim,fixed,ssim,7
5800,92,kim,removal,ssim,3
5801,92,kim,synth,ssim,2
5802,92,kim,fixed,lpips,5
5803,92,kim,removal,lpips,2
5804,92,kim,synth,lpips,2
5805,92,newson,fixed,psnr,9
5806,92,newson,removal,psnr,9
5807,92,newson,synth,psnr,4
5808,92,newson,fixed,ssim,3
5809,92,newson,removal,ssim,0
5810,92,newson,synth,ssim,5
5811,92,newson,fixed,lpips,9
5812,92,newson,removal,lpips,6
5813,92,newson,synth,lpips,9
5814,92,xu,fixed,psnr,9
5815,92,xu,removal,psnr,9
5816,92,xu,synth,psnr,0
5817,92,xu,fixed,ssim,0
5818,92,xu,removal,ssim,1
5819,92,xu,synth,ssim,5
5820,92,xu,fixed,lpips,5
5821,92,xu,removal,lpips,0
5822,92,xu,synth,lpips,5
5823,92,lee,fixed,psnr,9
5824,92,lee,removal,psnr,8
5825,92,lee,synth,psnr,8
5826,92,lee,fixed,ssim,2
5827,92,lee,removal,ssim,8
5828,92,lee,synth,ssim,4
5829,92,lee,fixed,lpips,1
5830,92,lee,removal,lpips,4
5831,92,lee,synth,lpips,4
5832,92,huang,fixed,psnr,2
5833,92,huang,removal,psnr,6
5834,92,huang,synth,psnr,1
5835,92,huang,fixed,ssim,8
5836,92,huang,removal,ssim,3
5837,92,huang,synth,ssim,0
5838,92,huang,fixed,lpips,5
5839,92,huang,removal,lpips,7
5840,92,huang,synth,lpips,0
5841,92,oh,fixed,psnr,6
5842,92,oh,removal,psnr,6
5843,92,oh,synth,psnr,2
5844,92,oh,fixed,ssim,5
5845,92,oh,removal,ssim,9
5846,92,oh,synth,ssim,2
5847,92,oh,fixed,lpips,9
5848,92,oh,removal,lpips,7
5849,92,oh,synth,lpips,5
5850,92,ours,fixed,psnr,6
5851,92,ours,removal,psnr,4
5852,92,ours,synth,psnr,1
5853,92,ours,fixed,ssim,2
5854,92,ours,removal,ssim,0
5855,92,ours,synth,ssim,6
5856,92,ours,fixed,lpips,3
5857,92,ours,removal,lpips,2
5858,92,ours,synth,lpips,7
5859,93,kim,fixed,psnr,5
5860,93,kim,removal,psnr,3
5861,93,kim,synth,psnr,2
5862,93,kim,fixed,ssim,9
5863,93,kim,removal,ssim,0
5864,93,kim,synth,ssim,5
5865,93,kim,fixed,lpips,7
5866,93,kim,removal,lpips,8
5867,93,kim,synth,lpips,9
5868,93,newson,fixed,psnr,6
5869,93,newson,removal,psnr,8
5870,93,newson,synth,psnr,2
5871,93,newson,fixed,ssim,3
5872,93,newson,removal,ssim,0
5873,93,newson,synth,ssim,2
5874,93,newson,fixed,lpips,5
5875,93,newson,removal,lpips,3
5876,93,newson,synth,lpips,1
5877,93,xu,fixed,psnr,4
5878,93,xu,removal,psnr,1
5879,93,xu,synth,psnr,4
5880,93,xu,fixed,ssim,8
5881,93,xu,removal,ssim,3
5882,93,xu,synth,ssim,5
5883,93,xu,fixed,lpips,4
5884,93,xu,removal,lpips,7
5885,93,xu,synth,lpips,9
5886,93,lee,fixed,psnr,5
5887,93,lee,removal,psnr,0
5888,93,lee,synth,psnr,7
5889,93,lee,fixed,ssim,6
5890,93,lee,removal,ssim,8
5891,93,lee,synth,ssim,4
5892,93,lee,fixed,lpips,1
5893,93,lee,removal,lpips,0
5894,93,lee,synth,lpips,7
5895,93,huang,fixed,psnr,7
5896,93,huang,removal,psnr,4
5897,93,huang,synth,psnr,5
5898,93,huang,fixed,ssim,7
5899,93,huang,removal,ssim,7
5900,93,huang,synth,ssim,7
5901,93,huang,fixed,lpips,0
5902,93,huang,removal,lpips,6
5903,93,huang,synth,lpips,4
5904,93,oh,fixed,psnr,0
5905,93,oh,removal,psnr,5
5906,93,oh,synth,psnr,1
5907,93,oh,fixed,ssim,7
5908,93,oh,removal,ssim,1
5909,93,oh,synth,ssim,6
5910,93,oh,fixed,lpips,4
5911,93,oh,removal,lpips,7
5912,93,oh,synth,lpips,4
5913,93,ours,fixed,psnr,9
5914,93,ours,removal,psnr,2
5915,93,ours,synth,psnr,8
5916,93,ours,fixed,ssim,9
5917,93,ours,removal,ssim,1
5918,93,ours,synth,ssim,7
5919,93,ours,fixed,lpips,6
5920,93,ours,removal,lpips,8
5921,93,ours,synth,lpips,6
5922,94,kim,fixed,psnr,3
5923,94,kim,removal,psnr,5
5924,94,kim,synth,psnr,8
5925,94,kim,fixed,ssim,5
5926,94,kim,removal,ssim,5
5927,94,kim,synth,ssim,8
5928,94,kim,fixed,lpips,8
5929,94,kim,removal,lpips,3
5930,94,kim,synth,lpips,8
5931,94,newson,fixed,psnr,1
5932,94,newson,removal,psnr,8
5933,94,newson,synth,psnr,7
5934,94,newson,fixed,ssim,4
5935,94,newson,removal,ssim,1
5936,94,newson,synth,ssim,1
5937,94,newson,fixed,lpips,8
5938,94,newson,removal,lpips,6
5939,94,newson,synth,lpips,1
5940,94,xu,fixed,psnr,1
5941,94,xu,removal,psnr,3
5942,94,xu,synth,psnr,1
5943,94,xu,fixed,ssim,8
5944,94,xu,removal,ssim,4
5945,94,xu,synth,ssim,4
5946,94,xu,fixed,lpips,5
5947,94,xu,removal,lpips,9
5948,94,xu,synth,lpips,9
5949,94,lee,fixed,psnr,2
5950,94,lee,removal,psnr,0
5951,94,lee,synth,psnr,3
5952,94,lee,fixed,ssim,2
5953,94,lee,removal,ssim,3
5954,94,lee,synth,ssim,4
5955,94,lee,fixed,lpips,7
5956,94,lee,removal,lpips,0
5957,94,lee,synth,lpips,9
5958,94,huang,fixed,psnr,5
5959,94,huang,removal,psnr,8
5960,94,huang,synth,psnr,6
5961,94,huang,fixed,ssim,6
5962,94,huang,removal,ssim,9
5963,94,huang,synth,ssim,7
5964,94,huang,fixed,lpips,7
5965,94,huang,removal,lpips,8
5966,94,huang,synth,lpips,3
5967,94,oh,fixed,psnr,1
5968,94,oh,removal,psnr,5
5969,94,oh,synth,psnr,5
5970,94,oh,fixed,ssim,5
5971,94,oh,removal,ssim,7
5972,94,oh,synth,ssim,7
5973,94,oh,fixed,lpips,5
5974,94,oh,removal,lpips,5
5975,94,oh,synth,lpips,4
5976,94,ours,fixed,psnr,1
5977,94,ours,removal,psnr,5
5978,94,ours,synth,psnr,0
5979,94,ours,fixed,ssim,5
5980,94,ours,removal,ssim,5
5981,94,ours,synth,ssim,0
5982,94,ours,fixed,lpips,3
5983,94,ours,removal,lpips,6
5984,94,ours,synth,lpips,8
5985,95,kim,fixed,psnr,5
5986,95,kim,removal,psnr,2
5987,95,kim,synth,psnr,3
5988,95,kim,fixed,ssim,9
5989,95,kim,removal,ssim,1
5990,95,kim,synth,ssim,4
5991,95,kim,fixed,lpips,5
5992,95,kim,removal,lpips,5
5993,95,kim,synth,lpips,7
5994,95,newson,fixed,psnr,7
5995,95,newson,removal,psnr,8
5996,95,newson,synth,psnr,0
5997,95,newson,fixed,ssim,6
5998,95,newson,removal,ssim,7
5999,95,newson,synth,ssim,2
6000,95,newson,fixed,lpips,3
6001,95,newson,removal,lpips,2
6002,95,newson,synth,lpips,7
6003,95,xu,fixed,psnr,8
6004,95,xu,removal,psnr,6
6005,95,xu,synth,psnr,4
6006,95,xu,fixed,ssim,7
6007,95,xu,removal,ssim,0
6008,95,xu,synth,ssim,2
6009,95,xu,fixed,lpips,3
6010,95,xu,removal,lpips,8
6011,95,xu,synth,lpips,7
6012,95,lee,fixed,psnr,1
6013,95,lee,removal,psnr,6
6014,95,lee,synth,psnr,7
6015,95,lee,fixed,ssim,3
6016,95,lee,removal,ssim,6
6017,95,lee,synth,ssim,1
6018,95,lee,fixed,lpips,1
6019,95,lee,removal,lpips,4
6020,95,lee,synth,lpips,1
6021,95,huang,fixed,psnr,0
6022,95,huang,removal,psnr,2
6023,95,huang,synth,psnr,5
6024,95,huang,fixed,ssim,3
6025,95,huang,removal,ssim,3
6026,95,huang,synth,ssim,4
6027,95,huang,fixed,lpips,8
6028,95,huang,removal,lpips,8
6029,95,huang,synth,lpips,4
6030,95,oh,fixed,psnr,6
6031,95,oh,removal,psnr,8
6032,95,oh,synth,psnr,5
6033,95,oh,fixed,ssim,5
6034,95,oh,removal,ssim,6
6035,95,oh,synth,ssim,2
6036,95,oh,fixed,lpips,0
6037,95,oh,removal,lpips,5
6038,95,oh,synth,lpips,1
6039,95,ours,fixed,psnr,9
6040,95,ours,removal,psnr,2
6041,95,ours,synth,psnr,9
6042,95,ours,fixed,ssim,8
6043,95,ours,removal,ssim,0
6044,95,ours,synth,ssim,7
6045,95,ours,fixed,lpips,6
6046,95,ours,removal,lpips,6
6047,95,ours,synth,lpips,1
